gameid,date,season,type,player,team,MIN,FGA,FTA,TOV,PTS,USG%,TS%,eFG%,raptor_offense,raptor_defense,raptor_total,war_total,team5yoffrating,team5yeoff_rating,total_MIN_played,USG,TS,OffStr_1
42000173,2021-05-28,2021,playoff,Reggie Jackson,LAC,34,12,0,2,16,21.270669266415133,0.6666666666666666,0.6666666666666666,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,21.270669266415133,0.6666666666666666,True
42000174,2021-05-30,2021,playoff,Reggie Jackson,LAC,31,12,2,0,15,20.060736396220268,0.5822981366459627,0.5416666666666666,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,20.060736396220268,0.5822981366459627,True
42000175,2021-06-02,2021,playoff,Reggie Jackson,LAC,29,16,0,1,20,27.432206226983595,0.625,0.625,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,27.432206226983595,0.625,True
42000176,2021-06-04,2021,playoff,Reggie Jackson,LAC,38,15,8,4,25,27.917163902720056,0.6749460043196545,0.6333333333333333,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,27.917163902720056,0.6749460043196545,True
42000177,2021-06-06,2021,playoff,Reggie Jackson,LAC,28,10,4,1,15,21.84310717126946,0.6377551020408163,0.55,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,21.84310717126946,0.6377551020408163,True
42000221,2021-06-08,2021,playoff,Reggie Jackson,LAC,17,6,0,1,9,19.00574830163815,0.75,0.75,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,19.00574830163815,0.75,True
42000222,2021-06-10,2021,playoff,Reggie Jackson,LAC,36,19,3,1,29,26.787284834778234,0.7135826771653543,0.6842105263157895,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,26.787284834778234,0.7135826771653543,True
42000223,2021-06-12,2021,playoff,Reggie Jackson,LAC,29,8,0,0,17,12.553509992909104,1.0625,1.0625,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,12.553509992909104,1.0625,True
42000224,2021-06-14,2021,playoff,Reggie Jackson,LAC,29,4,0,0,4,6.356636567948189,0.5,0.5,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,6.356636567948189,0.5,True
42000225,2021-06-16,2021,playoff,Reggie Jackson,LAC,37,15,3,2,22,23.43312817768263,0.6740196078431372,0.6333333333333333,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,23.43312817768263,0.6740196078431372,True
42000226,2021-06-18,2021,playoff,Reggie Jackson,LAC,38,16,4,1,27,24.263115139595534,0.7601351351351351,0.71875,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,24.263115139595534,0.7601351351351351,True
42000311,2021-06-20,2021,playoff,Reggie Jackson,LAC,39,19,0,5,24,28.15408175285663,0.631578947368421,0.631578947368421,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,28.15408175285663,0.631578947368421,True
42000312,2021-06-22,2021,playoff,Reggie Jackson,LAC,39,15,2,2,19,22.327672327672328,0.5982367758186398,0.5666666666666667,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,22.327672327672328,0.5982367758186398,True
42000313,2021-06-24,2021,playoff,Reggie Jackson,LAC,33,17,4,1,23,28.216346547748632,0.6130063965884861,0.6176470588235294,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,28.216346547748632,0.6130063965884861,True
42000314,2021-06-26,2021,playoff,Reggie Jackson,LAC,40,24,2,4,20,32.364587224505044,0.4019292604501608,0.375,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,32.364587224505044,0.4019292604501608,True
42000315,2021-06-28,2021,playoff,Reggie Jackson,LAC,38,14,4,1,23,21.166983724371168,0.7296954314720813,0.7142857142857143,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,21.166983724371168,0.7296954314720813,True
42000316,2021-06-30,2021,playoff,Reggie Jackson,LAC,37,12,3,0,13,17.02413929560744,0.487987987987988,0.4166666666666667,5.76192610982546,-2.03218971170813,3.729736398117329,2.10461047853044,114.88372093023256,113.4139534883721,623,17.02413929560744,0.487987987987988,True
42000151,2021-05-23,2021,playoff,Andre Drummond,LAL,19,7,4,2,12,26.566807950290112,0.684931506849315,0.7142857142857143,-1.952527156754461,-0.3556591469449918,-2.308186303699453,0.1174033630073893,113.61666666666667,111.6375,104,26.566807950290112,0.684931506849315,False
42000152,2021-05-25,2021,playoff,Andre Drummond,LAL,24,11,1,2,15,26.82034976152623,0.6555944055944056,0.6363636363636364,-1.952527156754461,-0.3556591469449918,-2.308186303699453,0.1174033630073893,113.61666666666667,111.6375,104,26.82034976152623,0.6555944055944056,False
42000153,2021-05-27,2021,playoff,Andre Drummond,LAL,20,6,0,2,6,16.10738255033557,0.5,0.5,-1.952527156754461,-0.3556591469449918,-2.308186303699453,0.1174033630073893,113.61666666666667,111.6375,104,16.10738255033557,0.5,False
42000154,2021-05-30,2021,playoff,Andre Drummond,LAL,19,3,2,1,5,11.665766468623096,0.6443298969072165,0.6666666666666666,-1.952527156754461,-0.3556591469449918,-2.308186303699453,0.1174033630073893,113.61666666666667,111.6375,104,11.665766468623096,0.6443298969072165,False
42000155,2021-06-01,2021,playoff,Andre Drummond,LAL,22,5,3,4,7,20.61183049831897,0.5537974683544303,0.4,-1.952527156754461,-0.3556591469449918,-2.308186303699453,0.1174033630073893,113.61666666666667,111.6375,104,20.61183049831897,0.5537974683544303,False
42000151,2021-05-23,2021,playoff,Anthony Davis,LAL,39,16,5,0,13,21.892103205629397,0.3571428571428571,0.3125,0.3517233698390854,0.9736800270157144,1.3254033968548,0.3101050870514347,113.61666666666667,111.6375,138,21.892103205629397,0.3571428571428571,False
42000152,2021-05-25,2021,playoff,Anthony Davis,LAL,40,15,21,1,34,30.220786963434023,0.7013201320132013,0.5333333333333333,0.3517233698390854,0.9736800270157144,1.3254033968548,0.3101050870514347,113.61666666666667,111.6375,138,30.220786963434023,0.7013201320132013,False
42000153,2021-05-27,2021,playoff,Anthony Davis,LAL,40,22,14,5,34,33.382550335570464,0.6036931818181818,0.5,0.3517233698390854,0.9736800270157144,1.3254033968548,0.3101050870514347,113.61666666666667,111.6375,138,33.382550335570464,0.6036931818181818,False
42000154,2021-05-30,2021,playoff,Anthony Davis,LAL,19,9,2,0,6,23.618396047130368,0.3036437246963562,0.2222222222222222,0.3517233698390854,0.9736800270157144,1.3254033968548,0.3101050870514347,113.61666666666667,111.6375,138,23.618396047130368,0.3036437246963562,False
42000151,2021-05-23,2021,playoff,Kentavious Caldwell-Pope,LAL,35,9,2,0,7,13.24248855132358,0.3542510121457489,0.2777777777777778,-0.3038480499514949,0.490869426711961,0.1870213767604662,2.848528978243654,113.61666666666667,111.6375,146,13.24248855132358,0.3542510121457489,False
42000152,2021-05-25,2021,playoff,Kentavious Caldwell-Pope,LAL,31,4,0,0,0,6.179804092517565,0.0,0.0,-0.3038480499514949,0.490869426711961,0.1870213767604662,2.848528978243654,113.61666666666667,111.6375,146,6.179804092517565,0.0,False
42000153,2021-05-27,2021,playoff,Kentavious Caldwell-Pope,LAL,26,4,1,0,5,6.8766133195663395,0.563063063063063,0.5,-0.3038480499514949,0.490869426711961,0.1870213767604662,2.848528978243654,113.61666666666667,111.6375,146,6.8766133195663395,0.563063063063063,False
42000155,2021-06-01,2021,playoff,Kentavious Caldwell-Pope,LAL,15,1,0,1,0,5.85865983156353,0.0,0.0,-0.3038480499514949,0.490869426711961,0.1870213767604662,2.848528978243654,113.61666666666667,111.6375,146,5.85865983156353,0.0,False
42000156,2021-06-03,2021,playoff,Kentavious Caldwell-Pope,LAL,39,11,2,1,19,15.154568711309,0.7996632996632996,0.7727272727272727,-0.3038480499514949,0.490869426711961,0.1870213767604662,2.848528978243654,113.61666666666667,111.6375,146,15.154568711309,0.7996632996632996,False
42000151,2021-05-23,2021,playoff,LeBron James,LAL,36,13,6,5,18,26.896012509773264,0.5754475703324808,0.5769230769230769,5.288950015354199,0.3135650426660639,5.602515058020263,6.423911625070977,113.61666666666667,111.6375,224,26.896012509773264,0.5754475703324808,False
42000152,2021-05-25,2021,playoff,LeBron James,LAL,39,16,1,1,23,21.41698259345318,0.6995133819951338,0.6875,5.288950015354199,0.3135650426660639,5.602515058020263,6.423911625070977,113.61666666666667,111.6375,224,21.41698259345318,0.6995133819951338,False
42000153,2021-05-27,2021,playoff,LeBron James,LAL,38,19,3,7,21,28.95090074178735,0.5167322834645669,0.5,5.288950015354199,0.3135650426660639,5.602515058020263,6.423911625070977,113.61666666666667,111.6375,224,28.95090074178735,0.5167322834645669,False
42000154,2021-05-30,2021,playoff,LeBron James,LAL,38,21,7,6,25,35.95350977214987,0.5191029900332226,0.5,5.288950015354199,0.3135650426660639,5.602515058020263,6.423911625070977,113.61666666666667,111.6375,224,35.95350977214987,0.5191029900332226,False
42000155,2021-06-01,2021,playoff,LeBron James,LAL,32,19,0,3,24,30.20871475649945,0.631578947368421,0.631578947368421,5.288950015354199,0.3135650426660639,5.602515058020263,6.423911625070977,113.61666666666667,111.6375,224,30.20871475649945,0.631578947368421,False
42000156,2021-06-03,2021,playoff,LeBron James,LAL,41,26,6,3,29,35.41155053591664,0.5062849162011173,0.4807692307692308,5.288950015354199,0.3135650426660639,5.602515058020263,6.423911625070977,113.61666666666667,111.6375,224,35.41155053591664,0.5062849162011173,False
42000151,2021-05-23,2021,playoff,Wesley Matthews,LAL,12,4,0,0,2,15.637216575449573,0.25,0.25,-1.761384230472886,1.554323216135926,-0.20706101433696,1.463205929575711,113.61666666666667,111.6375,105,15.637216575449573,0.25,False
42000153,2021-05-27,2021,playoff,Wesley Matthews,LAL,18,5,2,0,8,13.154362416107384,0.6802721088435374,0.6,-1.761384230472886,1.554323216135926,-0.20706101433696,1.463205929575711,113.61666666666667,111.6375,105,13.154362416107384,0.6802721088435374,False
42000154,2021-05-30,2021,playoff,Wesley Matthews,LAL,25,5,0,0,6,9.083998479665526,0.6,0.6,-1.761384230472886,1.554323216135926,-0.20706101433696,1.463205929575711,113.61666666666667,111.6375,105,9.083998479665526,0.6,False
42000155,2021-06-01,2021,playoff,Wesley Matthews,LAL,22,5,2,0,5,11.743949935088716,0.4251700680272109,0.3,-1.761384230472886,1.554323216135926,-0.20706101433696,1.463205929575711,113.61666666666667,111.6375,105,11.743949935088716,0.4251700680272109,False
42000156,2021-06-03,2021,playoff,Wesley Matthews,LAL,28,12,2,0,12,21.108149276466108,0.4658385093167702,0.4166666666666667,-1.761384230472886,1.554323216135926,-0.20706101433696,1.463205929575711,113.61666666666667,111.6375,105,21.108149276466108,0.4658385093167702,False
42000141,2021-05-23,2021,playoff,De'Anthony Melton,MEM,13,4,0,1,0,15.613615072343084,0.0,0.0,0.2911070882823682,1.926363078007274,2.217470166289642,2.661085969062786,113.80869565217392,111.5695652173913,83,15.613615072343084,0.0,True
42000142,2021-05-26,2021,playoff,De'Anthony Melton,MEM,17,8,2,0,7,22.243560305598464,0.3941441441441441,0.4375,0.2911070882823682,1.926363078007274,2.217470166289642,2.661085969062786,113.80869565217392,111.5695652173913,83,22.243560305598464,0.3941441441441441,True
42000143,2021-05-29,2021,playoff,De'Anthony Melton,MEM,13,4,0,1,3,16.09800411467657,0.375,0.375,0.2911070882823682,1.926363078007274,2.217470166289642,2.661085969062786,113.80869565217392,111.5695652173913,83,16.09800411467657,0.375,True
42000144,2021-05-31,2021,playoff,De'Anthony Melton,MEM,23,9,2,0,15,18.77880731765265,0.7591093117408906,0.7222222222222222,0.2911070882823682,1.926363078007274,2.217470166289642,2.661085969062786,113.80869565217392,111.5695652173913,83,18.77880731765265,0.7591093117408906,True
42000145,2021-06-02,2021,playoff,De'Anthony Melton,MEM,17,6,1,1,6,18.441926345609065,0.4658385093167702,0.4166666666666667,0.2911070882823682,1.926363078007274,2.217470166289642,2.661085969062786,113.80869565217392,111.5695652173913,83,18.441926345609065,0.4658385093167702,True
42000141,2021-05-23,2021,playoff,Desmond Bane,MEM,18,4,0,1,8,11.276499774470006,1.0,1.0,1.935328048272712,-0.0055047466382958,1.929823301634417,0.2478875568539121,113.80869565217392,111.5695652173913,99,11.276499774470006,1.0,True
42000142,2021-05-26,2021,playoff,Desmond Bane,MEM,24,4,0,0,5,7.097232079489,0.625,0.625,1.935328048272712,-0.0055047466382958,1.929823301634417,0.2478875568539121,113.80869565217392,111.5695652173913,99,7.097232079489,0.625,True
42000143,2021-05-29,2021,playoff,Desmond Bane,MEM,16,2,0,0,3,5.231851337269886,0.75,0.75,1.935328048272712,-0.0055047466382958,1.929823301634417,0.2478875568539121,113.80869565217392,111.5695652173913,99,5.231851337269886,0.75,True
42000144,2021-05-31,2021,playoff,Desmond Bane,MEM,18,3,0,0,7,7.285974499089254,1.1666666666666667,1.1666666666666667,1.935328048272712,-0.0055047466382958,1.929823301634417,0.2478875568539121,113.80869565217392,111.5695652173913,99,7.285974499089254,1.1666666666666667,True
42000145,2021-06-02,2021,playoff,Desmond Bane,MEM,23,6,0,2,5,14.65697746027836,0.4166666666666667,0.4166666666666667,1.935328048272712,-0.0055047466382958,1.929823301634417,0.2478875568539121,113.80869565217392,111.5695652173913,99,14.65697746027836,0.4166666666666667,True
42000141,2021-05-23,2021,playoff,Grayson Allen,MEM,23,4,1,0,5,7.836677060657764,0.563063063063063,0.625,0.0881656983665573,0.2672208457583509,0.3553865441249082,2.001217878076609,113.80869565217392,111.5695652173913,116,7.836677060657764,0.563063063063063,True
42000142,2021-05-26,2021,playoff,Grayson Allen,MEM,19,6,0,0,0,13.447387097979158,0.0,0.0,0.0881656983665573,0.2672208457583509,0.3553865441249082,2.001217878076609,113.80869565217392,111.5695652173913,116,13.447387097979158,0.0,True
42000143,2021-05-29,2021,playoff,Grayson Allen,MEM,30,11,0,1,17,16.741924279263635,0.7727272727272727,0.7727272727272727,0.0881656983665573,0.2672208457583509,0.3553865441249082,2.001217878076609,113.80869565217392,111.5695652173913,116,16.741924279263635,0.7727272727272727,True
42000144,2021-05-31,2021,playoff,Grayson Allen,MEM,29,8,0,0,8,12.059543998492558,0.5,0.5,0.0881656983665573,0.2672208457583509,0.3553865441249082,2.001217878076609,113.80869565217392,111.5695652173913,116,12.059543998492558,0.5,True
42000145,2021-06-02,2021,playoff,Grayson Allen,MEM,15,4,0,0,2,11.237016052880076,0.25,0.25,0.0881656983665573,0.2672208457583509,0.3553865441249082,2.001217878076609,113.80869565217392,111.5695652173913,116,11.237016052880076,0.25,True
42000141,2021-05-23,2021,playoff,Ja Morant,MEM,36,21,4,1,26,26.792963464140733,0.5711775043936731,0.5238095238095238,5.269183400687224,-10.84468702857159,-5.575503627884363,-0.3004051093047323,113.80869565217392,111.5695652173913,202,26.792963464140733,0.5711775043936731,True
42000142,2021-05-26,2021,playoff,Ja Morant,MEM,43,26,20,4,47,38.42408437453579,0.6752873563218391,0.6153846153846154,5.269183400687224,-10.84468702857159,-5.575503627884363,-0.3004051093047323,113.80869565217392,111.5695652173913,202,38.42408437453579,0.6752873563218391,True
42000143,2021-05-29,2021,playoff,Ja Morant,MEM,40,23,8,4,28,31.93522056269538,0.5279034690799397,0.4782608695652174,5.269183400687224,-10.84468702857159,-5.575503627884363,-0.3004051093047323,113.80869565217392,111.5695652173913,202,31.93522056269538,0.5279034690799397,True
42000144,2021-05-31,2021,playoff,Ja Morant,MEM,43,21,8,3,23,27.97814207650274,0.4690048939641109,0.4047619047619047,5.269183400687224,-10.84468702857159,-5.575503627884363,-0.3004051093047323,113.80869565217392,111.5695652173913,202,27.97814207650274,0.4690048939641109,True
42000145,2021-06-02,2021,playoff,Ja Morant,MEM,40,22,0,5,27,28.44369688385269,0.6136363636363636,0.6136363636363636,5.269183400687224,-10.84468702857159,-5.575503627884363,-0.3004051093047323,113.80869565217392,111.5695652173913,202,28.44369688385269,0.6136363636363636,True
42000141,2021-05-23,2021,playoff,Jonas Valanciunas,MEM,39,14,2,2,15,17.57052149474342,0.5040322580645161,0.5,2.067575011677367,0.7935936155607592,2.861168627238126,5.027613321520308,113.80869565217392,111.5695652173913,166,17.57052149474342,0.5040322580645161,True
42000142,2021-05-26,2021,playoff,Jonas Valanciunas,MEM,30,12,4,2,18,22.370475514549327,0.6540697674418605,0.5833333333333334,2.067575011677367,0.7935936155607592,2.861168627238126,5.027613321520308,113.80869565217392,111.5695652173913,166,22.370475514549327,0.6540697674418605,True
42000143,2021-05-29,2021,playoff,Jonas Valanciunas,MEM,35,9,0,0,10,10.76266560809805,0.5555555555555556,0.5555555555555556,2.067575011677367,0.7935936155607592,2.861168627238126,5.027613321520308,113.80869565217392,111.5695652173913,166,10.76266560809805,0.5555555555555556,True
42000144,2021-05-31,2021,playoff,Jonas Valanciunas,MEM,35,10,2,2,14,16.08743169398907,0.6433823529411764,0.6,2.067575011677367,0.7935936155607592,2.861168627238126,5.027613321520308,113.80869565217392,111.5695652173913,166,16.08743169398907,0.6433823529411764,True
42000145,2021-06-02,2021,playoff,Jonas Valanciunas,MEM,27,13,0,4,18,26.53184345818907,0.6923076923076923,0.6923076923076923,2.067575011677367,0.7935936155607592,2.861168627238126,5.027613321520308,113.80869565217392,111.5695652173913,166,26.53184345818907,0.6923076923076923,True
42000121,2021-05-22,2021,playoff,Jimmy Butler,MIA,46,22,10,6,17,30.01804019186932,0.3219696969696969,0.2272727272727272,4.451114859371195,2.787548055161493,7.238662914532688,8.870778512618049,111.66338028169017,109.52957746478874,154,30.01804019186932,0.3219696969696969,False
42000122,2021-05-24,2021,playoff,Jimmy Butler,MIA,32,10,4,1,10,17.73039667896679,0.4251700680272109,0.4,4.451114859371195,2.787548055161493,7.238662914532688,8.870778512618049,111.66338028169017,109.52957746478874,154,17.73039667896679,0.4251700680272109,False
